faible,fort
0.014066207028425,0.0281291292909567
0.025008843963825,0.03660103475645
0.0325628994864125,0.0510555467958067
0.045850279522125,0.0657166547110333
0.04897660639815,0.1061394848673
0.0187571545736,0.0208237630747667
0.0199178995488375,0.0265781056037167
0.023184695125575,0.0370381828131333
0.0390742699116812,0.0578576702073
0.042719735949125,0.0725283606596667
